TurbID,DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,"ROUND(A.WS,1)","ROUND(A.POWER,0)",YD15
02,2020-02-05 13:15:00,5.9,33626.0,216,11.0,44,1005,4.7,19277.0,19293.0
02,2020-02-05 13:30:00,6.0,34070.0,215,11.0,45,1005,5.3,23064.0,22377.0
02,2020-02-05 13:45:00,5.9,34514.0,213,10.9,46,1004,5.8,33331.0,32163.0
02,2020-02-05 14:00:00,6.0,34958.0,211,10.9,47,1004,6.0,37090.0,36770.0
02,2020-02-05 14:15:00,6.1,35469.0,210,10.9,47,1004,5.9,33853.0,32208.0
02,2020-02-05 14:30:00,6.1,36046.0,208,11.0,47,1004,6.2,37085.0,35652.0
02,2020-02-05 14:45:00,6.2,36623.0,207,11.1,48,1003,6.6,47947.0,46375.0
02,2020-02-05 15:00:00,6.2,37200.0,206,11.2,48,1003,6.7,48147.0,47863.0
02,2020-02-05 15:15:00,6.4,37690.0,206,11.2,48,1003,6.4,41671.0,40609.0
02,2020-02-05 15:30:00,6.5,38092.0,207,11.3,48,1003,6.1,37394.0,36251.0
02,2020-02-05 15:45:00,6.6,38495.0,207,11.4,49,1003,6.2,36379.0,37321.0
02,2020-02-05 16:00:00,6.8,38897.0,207,11.5,49,1003,6.0,36434.0,37190.0
02,2020-02-05 16:15:00,6.9,39285.0,208,11.3,50,1003,6.0,34679.0,34893.0
02,2020-02-05 16:30:00,7.1,39659.0,209,11.0,51,1003,6.3,40757.0,39491.0
02,2020-02-05 16:45:00,7.3,40032.0,209,10.6,53,1003,6.2,37674.0,36535.0
02,2020-02-05 17:00:00,7.4,40406.0,209,10.3,54,1003,6.1,38280.0,37274.0
02,2020-02-05 17:15:00,7.6,42152.0,208,9.9,56,1003,6.1,37831.0,37321.0
02,2020-02-05 17:30:00,7.8,45270.0,208,9.4,58,1003,6.3,41736.0,40978.0
02,2020-02-05 17:45:00,8.0,48388.0,208,8.9,60,1003,6.6,46073.0,45317.0
02,2020-02-05 18:00:00,8.2,51506.0,207,8.4,62,1003,7.1,54899.0,52678.0
02,2020-02-05 18:15:00,8.4,54223.0,208,8.0,64,1003,7.9,66109.0,63313.0
02,2020-02-05 18:30:00,8.5,56539.0,208,7.8,65,1003,8.1,70729.0,69581.0
02,2020-02-05 18:45:00,8.6,58855.0,208,7.6,66,1003,8.1,74340.0,73583.0
02,2020-02-05 19:00:00,8.8,61171.0,209,7.4,67,1003,8.5,82726.0,81722.0
02,2020-02-05 19:15:00,8.8,62917.0,209,7.2,69,1003,8.9,86245.0,86626.0
02,2020-02-05 19:30:00,8.7,64092.0,210,7.1,70,1003,8.4,80218.0,80623.0
02,2020-02-05 19:45:00,8.7,65267.0,210,6.9,71,1003,8.5,83530.0,85038.0
02,2020-02-05 20:00:00,8.7,66442.0,211,6.8,72,1003,8.6,83710.0,84303.0
02,2020-02-05 20:15:00,8.6,67622.0,212,6.6,73,1003,8.7,83239.0,83028.0
02,2020-02-05 20:30:00,8.5,68807.0,213,6.5,74,1003,8.3,76340.0,76304.0
02,2020-02-05 20:45:00,8.5,69993.0,214,6.3,75,1003,8.2,75639.0,74896.0
02,2020-02-05 21:00:00,8.5,71178.0,214,6.2,76,1003,7.9,73855.0,74738.0
02,2020-02-05 21:15:00,8.5,72257.0,214,6.1,77,1003,8.2,78285.0,77029.0
02,2020-02-05 21:30:00,8.5,73228.0,215,6.0,78,1003,8.5,83766.0,82915.0
02,2020-02-05 21:45:00,8.5,74199.0,215,5.9,79,1003,9.0,89143.0,90586.0
02,2020-02-05 22:00:00,8.4,75170.0,216,5.8,80,1003,9.6,91849.0,93856.0
02,2020-02-05 22:15:00,8.4,75714.0,217,5.6,81,1003,9.1,88711.0,91956.0
02,2020-02-05 22:30:00,8.3,75831.0,218,5.5,82,1003,9.2,88345.0,90939.0
02,2020-02-05 22:45:00,8.3,75947.0,218,5.4,83,1003,9.2,90040.0,91565.0
02,2020-02-05 23:00:00,8.2,76064.0,219,5.3,84,1003,9.0,87551.0,89335.0
02,2020-02-05 23:15:00,8.2,76124.0,220,5.1,84,1003,8.4,80580.0,78612.0
02,2020-02-05 23:30:00,8.2,76128.0,221,5.0,85,1003,7.9,74765.0,73146.0
02,2020-02-05 23:45:00,8.2,76132.0,221,4.9,86,1003,7.6,68888.0,68840.0
02,2020-02-06 00:00:00,8.6,77332.0,227,5.4,83,1003,7.6,69624.0,68662.0
02,2020-02-06 00:15:00,8.5,77416.0,229,5.3,83,1003,7.7,71001.0,68940.0
02,2020-02-06 00:30:00,8.6,77478.0,230,5.2,83,1003,7.7,69372.0,68873.0
02,2020-02-06 00:45:00,8.6,77539.0,231,5.2,83,1003,7.2,65611.0,65464.0
02,2020-02-06 01:00:00,8.7,77601.0,232,5.1,83,1003,7.5,62302.0,62717.0
02,2020-02-06 01:15:00,8.7,77627.0,234,5.1,83,1003,7.5,65372.0,64545.0
02,2020-02-06 01:30:00,8.7,77618.0,236,5.1,82,1003,7.5,64228.0,63285.0
02,2020-02-06 01:45:00,8.7,77608.0,237,5.0,81,1002,7.3,66917.0,66311.0
02,2020-02-06 02:00:00,8.7,77599.0,239,5.0,80,1002,7.4,72009.0,72116.0
02,2020-02-06 02:15:00,8.6,77449.0,240,5.0,80,1002,7.9,78050.0,78675.0
02,2020-02-06 02:30:00,8.6,77160.0,241,4.9,79,1002,8.1,75371.0,74953.0
02,2020-02-06 02:45:00,8.5,76870.0,241,4.8,79,1002,8.0,75512.0,74474.0
02,2020-02-06 03:00:00,8.6,76581.0,242,4.7,78,1002,7.8,69740.0,69938.0
02,2020-02-06 03:15:00,8.5,76627.0,243,4.7,78,1002,7.8,75232.0,74440.0
02,2020-02-06 03:30:00,8.5,77009.0,244,4.6,77,1002,7.7,70428.0,68904.0
02,2020-02-06 03:45:00,8.5,77392.0,245,4.5,77,1002,7.6,66815.0,65361.0
02,2020-02-06 04:00:00,8.5,77774.0,246,4.4,76,1002,7.4,67837.0,66433.0
02,2020-02-06 04:15:00,8.4,77642.0,247,4.2,76,1002,7.8,73786.0,72757.0
02,2020-02-06 04:30:00,8.3,76996.0,248,4.1,76,1002,8.2,76982.0,77028.0
02,2020-02-06 04:45:00,8.2,76349.0,249,3.9,76,1002,8.1,75752.0,75781.0
02,2020-02-06 05:00:00,8.2,75703.0,251,3.8,76,1002,8.0,76555.0,75810.0
02,2020-02-06 05:15:00,8.1,75125.0,251,3.6,76,1002,8.5,82216.0,82118.0
02,2020-02-06 05:30:00,8.0,74615.0,252,3.5,76,1002,8.6,80653.0,81799.0
02,2020-02-06 05:45:00,7.9,74105.0,252,3.3,76,1002,8.5,85353.0,86111.0
02,2020-02-06 06:00:00,7.7,73595.0,253,3.2,76,1002,8.3,80598.0,82071.0
02,2020-02-06 06:15:00,7.7,73279.0,253,3.0,76,1002,9.0,83733.0,85043.0
02,2020-02-06 06:30:00,7.6,73156.0,253,2.9,76,1002,8.6,83842.0,85634.0
02,2020-02-06 06:45:00,7.5,73033.0,253,2.8,75,1002,8.3,80456.0,81286.0
02,2020-02-06 07:00:00,7.4,72910.0,253,2.7,75,1002,8.7,85180.0,87088.0
02,2020-02-06 07:15:00,7.5,71996.0,252,2.8,74,1002,9.3,89516.0,92008.0
02,2020-02-06 07:30:00,7.4,70289.0,251,3.1,73,1002,9.0,86847.0,87951.0
02,2020-02-06 07:45:00,7.3,68583.0,250,3.4,72,1003,8.9,87351.0,88168.0
02,2020-02-06 08:00:00,7.3,66876.0,249,3.7,71,1003,8.6,85565.0,84318.0
02,2020-02-06 08:15:00,7.2,64448.0,249,4.1,69,1003,8.4,80470.0,80040.0
02,2020-02-06 08:30:00,7.0,61299.0,248,4.8,67,1003,7.6,72374.0,72074.0
02,2020-02-06 08:45:00,6.9,58150.0,248,5.4,64,1004,7.3,61783.0,61348.0
02,2020-02-06 09:00:00,6.7,55001.0,247,6.1,62,1004,6.7,51494.0,50743.0
02,2020-02-06 09:15:00,6.5,51283.0,247,6.8,60,1004,6.1,41982.0,41437.0
02,2020-02-06 09:30:00,6.3,46997.0,248,7.5,57,1004,5.8,37060.0,36973.0
02,2020-02-06 09:45:00,6.1,42710.0,249,8.2,54,1004,6.2,41263.0,39899.0
02,2020-02-06 10:00:00,5.9,38424.0,249,8.9,51,1004,6.0,39431.0,39788.0
02,2020-02-06 10:15:00,5.7,35350.0,251,9.5,49,1004,6.0,36687.0,36754.0
02,2020-02-06 10:30:00,5.7,33488.0,252,10.1,47,1004,5.8,34260.0,34301.0
02,2020-02-06 10:45:00,5.6,31627.0,253,10.7,45,1004,6.0,34556.0,34187.0
02,2020-02-06 11:00:00,5.6,29765.0,254,11.3,43,1004,5.6,33647.0,33628.0
02,2020-02-06 11:15:00,5.6,28256.0,255,11.8,41,1004,5.8,35007.0,34639.0
02,2020-02-06 11:30:00,5.6,27101.0,255,12.3,40,1004,5.9,34958.0,34287.0
02,2020-02-06 11:45:00,5.6,25946.0,255,12.8,39,1003,5.9,33039.0,32641.0
02,2020-02-06 12:00:00,5.6,24791.0,255,13.3,38,1003,5.5,28178.0,27889.0
02,2020-02-06 12:15:00,5.6,23765.0,255,13.7,37,1003,5.7,30301.0,30209.0
02,2020-02-06 12:30:00,5.5,22868.0,256,14.1,36,1003,5.7,31766.0,31160.0
02,2020-02-06 12:45:00,5.5,21971.0,256,14.4,35,1003,5.7,31704.0,31065.0
02,2020-02-06 13:00:00,5.3,21074.0,257,14.8,34,1003,6.0,38169.0,37165.0
02,2020-02-06 13:15:00,5.3,20243.0,257,15.1,34,1003,6.0,36335.0,35402.0
02,2020-02-06 13:30:00,5.2,19478.0,258,15.3,33,1003,5.9,34789.0,35000.0
02,2020-02-06 13:45:00,5.2,18713.0,259,15.5,33,1002,5.7,27140.0,26609.0
02,2020-02-06 14:00:00,5.1,17948.0,260,15.7,32,1002,6.1,35394.0,35186.0
02,2020-02-06 14:15:00,5.1,17273.0,261,15.8,32,1002,6.1,36330.0,36139.0
02,2020-02-06 14:30:00,4.9,16689.0,262,15.9,32,1002,5.4,24932.0,24288.0
02,2020-02-06 14:45:00,4.8,16105.0,263,16.0,32,1002,5.3,23226.0,22040.0
02,2020-02-06 15:00:00,4.7,15521.0,264,16.1,32,1002,5.6,27632.0,27027.0
02,2020-02-06 15:15:00,4.6,14944.0,264,16.0,33,1002,5.6,26586.0,26629.0
02,2020-02-06 15:30:00,4.5,14373.0,262,15.8,34,1002,5.3,25242.0,24631.0
02,2020-02-06 15:45:00,4.5,13803.0,261,15.7,35,1002,5.6,27206.0,26914.0
02,2020-02-06 16:00:00,4.4,13232.0,259,15.5,36,1002,5.0,20383.0,20203.0
02,2020-02-06 16:15:00,4.5,12890.0,258,15.0,39,1002,4.7,17529.0,17053.0
02,2020-02-06 16:30:00,4.6,12776.0,257,14.2,42,1002,4.0,9202.0,9298.0
02,2020-02-06 16:45:00,4.8,12663.0,255,13.5,46,1002,4.2,10266.0,9984.0
02,2020-02-06 17:00:00,4.9,12549.0,255,12.7,49,1002,4.4,13581.0,13144.0
02,2020-02-06 17:15:00,5.0,12668.0,254,11.9,52,1002,4.6,15720.0,15591.0
02,2020-02-06 17:30:00,5.2,13021.0,254,11.2,53,1002,4.6,16175.0,15909.0
02,2020-02-06 17:45:00,5.4,13374.0,255,10.4,54,1003,4.9,19524.0,19294.0
02,2020-02-06 18:00:00,5.6,13727.0,255,9.7,55,1003,5.1,22753.0,22455.0
02,2020-02-06 18:15:00,5.7,13874.0,257,9.1,57,1003,5.8,33199.0,32661.0
02,2020-02-06 18:30:00,5.6,13816.0,259,8.8,58,1003,6.0,35384.0,34829.0
02,2020-02-06 18:45:00,5.6,13759.0,261,8.5,59,1003,6.0,33130.0,32779.0
02,2020-02-06 19:00:00,5.5,13701.0,263,8.2,60,1003,5.9,30669.0,30347.0
02,2020-02-06 19:15:00,5.5,13630.0,265,7.9,60,1003,5.9,32154.0,31507.0
02,2020-02-06 19:30:00,5.4,13545.0,267,7.6,61,1003,6.0,35094.0,34311.0
02,2020-02-06 19:45:00,5.3,13460.0,270,7.4,61,1004,6.6,42057.0,42147.0
02,2020-02-06 20:00:00,5.2,13375.0,271,7.1,62,1004,6.5,40781.0,40299.0
02,2020-02-06 20:15:00,5.1,13260.0,274,6.9,62,1004,6.0,35450.0,34572.0
02,2020-02-06 20:30:00,4.9,13115.0,278,6.7,63,1004,5.6,30036.0,30073.0
02,2020-02-06 20:45:00,4.7,12970.0,282,6.4,64,1004,5.6,27203.0,26846.0
02,2020-02-06 21:00:00,4.5,12825.0,287,6.2,65,1004,4.9,19888.0,19744.0
02,2020-02-06 21:15:00,4.3,13026.0,292,6.0,65,1004,5.3,23121.0,22770.0
02,2020-02-06 21:30:00,4.0,13574.0,297,5.9,66,1004,5.2,23544.0,23538.0
02,2020-02-06 21:45:00,3.8,14121.0,303,5.8,67,1005,4.9,19524.0,19709.0
02,2020-02-06 22:00:00,3.6,14669.0,309,5.7,68,1005,4.0,9324.0,9774.0
02,2020-02-06 22:15:00,3.5,14936.0,316,5.4,69,1005,2.7,2194.0,2245.0
02,2020-02-06 22:30:00,3.2,14921.0,324,5.0,71,1005,2.9,3042.0,2787.0
02,2020-02-06 22:45:00,3.0,14906.0,333,4.5,72,1005,4.2,13435.0,12711.0
02,2020-02-06 23:00:00,2.9,14891.0,342,4.1,74,1005,5.1,20455.0,19755.0
02,2020-02-06 23:15:00,2.9,14825.0,352,3.8,76,1005,5.2,23146.0,22506.0
02,2020-02-06 23:30:00,2.8,14706.0,0,3.5,77,1005,5.2,22487.0,22136.0
02,2020-02-06 23:45:00,2.7,14587.0,10,3.2,78,1006,5.3,22713.0,22596.0
02,2020-02-07 00:00:00,0.5,13541.0,281,6.6,62,1005,5.2,20254.0,20391.0
02,2020-02-07 00:15:00,0.3,14168.0,270,6.4,63,1005,5.0,19536.0,18752.0
02,2020-02-07 00:30:00,0.0,14966.0,0,6.0,64,1005,5.8,29988.0,29161.0
02,2020-02-07 00:45:00,0.3,15763.0,108,5.7,66,1005,6.5,41379.0,40812.0
02,2020-02-07 01:00:00,0.6,16561.0,108,5.3,67,1005,6.4,37345.0,36721.0
02,2020-02-07 01:15:00,0.8,17316.0,104,4.9,69,1005,6.3,35502.0,35019.0
02,2020-02-07 01:30:00,1.1,18029.0,105,4.4,71,1005,6.2,37072.0,36336.0
02,2020-02-07 01:45:00,1.4,18741.0,102,4.0,74,1006,6.6,41887.0,41284.0
02,2020-02-07 02:00:00,1.7,19454.0,103,3.5,76,1006,6.5,43064.0,42338.0
02,2020-02-07 02:15:00,1.9,20209.0,102,3.2,78,1006,6.4,42910.0,42250.0
02,2020-02-07 02:30:00,2.2,21036.0,103,2.9,79,1006,6.3,36188.0,35741.0
02,2020-02-07 02:45:00,2.3,21853.0,103,2.6,80,1006,5.7,28960.0,28834.0
02,2020-02-07 03:00:00,2.5,22670.0,104,2.3,81,1006,5.7,28323.0,27844.0
02,2020-02-07 03:15:00,2.7,23175.0,105,2.0,82,1006,5.2,21206.0,21716.0
02,2020-02-07 03:30:00,2.9,23366.0,106,1.9,83,1006,4.5,13054.0,13169.0
02,2020-02-07 03:45:00,3.0,23558.0,107,1.7,84,1006,4.0,8018.0,8059.0
02,2020-02-07 04:00:00,3.3,23749.0,108,1.6,85,1006,3.8,6874.0,6805.0
02,2020-02-07 04:15:00,3.6,24319.0,106,1.6,84,1006,3.6,4390.0,4069.0
02,2020-02-07 04:30:00,4.2,25268.0,102,1.8,82,1006,3.5,3922.0,3856.0
02,2020-02-07 04:45:00,4.8,26217.0,100,2.0,81,1006,3.2,2819.0,2618.0
02,2020-02-07 05:00:00,5.3,27166.0,98,2.2,79,1006,2.8,1464.0,1381.0
02,2020-02-07 05:15:00,5.9,28653.0,94,2.4,77,1006,2.2,371.0,267.0
02,2020-02-07 05:30:00,6.4,30679.0,90,2.5,75,1006,1.7,-104.0,-287.0
02,2020-02-07 05:45:00,6.9,32705.0,88,2.7,74,1007,1.2,-116.0,-333.0
02,2020-02-07 06:00:00,7.4,34731.0,85,2.8,72,1007,0.9,-110.0,-304.0
02,2020-02-07 06:15:00,7.8,36332.0,81,2.9,71,1007,0.1,-119.0,-304.0
02,2020-02-07 06:30:00,8.0,37508.0,78,2.8,70,1007,0.6,-95.0,-309.0
02,2020-02-07 06:45:00,8.1,38683.0,74,2.8,70,1007,1.3,-83.0,-286.0
02,2020-02-07 07:00:00,8.3,39859.0,71,2.7,69,1007,2.1,-122.0,-299.0
02,2020-02-07 07:15:00,8.5,41781.0,69,2.8,69,1007,2.6,-290.0,-492.0
02,2020-02-07 07:30:00,8.5,44449.0,68,2.9,69,1007,3.2,95.0,57.0
02,2020-02-07 07:45:00,8.5,47118.0,67,3.1,68,1008,3.7,5809.0,5580.0
02,2020-02-07 08:00:00,8.5,49786.0,66,3.2,68,1008,4.8,16026.0,15756.0
02,2020-02-07 08:15:00,8.6,51913.0,65,3.5,68,1008,6.1,38937.0,38173.0
02,2020-02-07 08:30:00,8.5,53498.0,66,4.0,69,1008,8.1,72828.0,71746.0
02,2020-02-07 08:45:00,8.4,55083.0,65,4.4,69,1009,8.5,82104.0,82229.0
02,2020-02-07 09:00:00,8.2,56668.0,66,4.9,70,1009,7.6,71852.0,73564.0
02,2020-02-07 09:15:00,8.2,58041.0,66,5.3,70,1009,7.8,72777.0,72393.0
02,2020-02-07 09:30:00,8.3,59202.0,65,5.7,69,1009,8.8,83259.0,85372.0
02,2020-02-07 09:45:00,8.3,60364.0,64,6.1,68,1010,9.1,86218.0,88531.0
02,2020-02-07 10:00:00,8.4,61525.0,64,6.5,67,1010,9.1,88397.0,88947.0
02,2020-02-07 10:15:00,8.5,63149.0,64,6.8,66,1010,8.6,81426.0,82290.0
02,2020-02-07 10:30:00,8.6,65235.0,64,7.1,65,1010,9.0,85543.0,84783.0
02,2020-02-07 10:45:00,8.7,67321.0,64,7.4,64,1010,9.4,86442.0,89266.0
02,2020-02-07 11:00:00,8.8,69407.0,64,7.7,63,1010,9.9,89716.0,91006.0
02,2020-02-07 11:15:00,8.8,70975.0,64,7.9,61,1010,10.0,89340.0,91277.0
02,2020-02-07 11:30:00,8.9,72026.0,63,8.1,60,1010,9.7,87326.0,87105.0
02,2020-02-07 11:45:00,8.9,73077.0,63,8.2,58,1010,9.6,89686.0,89973.0
02,2020-02-07 12:00:00,9.1,74128.0,63,8.4,57,1010,9.4,87796.0,86271.0
02,2020-02-07 12:15:00,9.1,74711.0,63,8.5,55,1010,8.7,84127.0,85690.0
02,2020-02-07 12:30:00,9.0,74828.0,64,8.6,54,1010,8.4,81641.0,78885.0
02,2020-02-07 12:45:00,9.1,74944.0,64,8.7,53,1010,8.8,84184.0,84092.0
02,2020-02-07 13:00:00,9.1,75061.0,65,8.8,52,1010,9.2,86967.0,88570.0
02,2020-02-07 13:15:00,9.1,75268.0,65,8.8,51,1010,9.2,86345.0,91299.0
02,2020-02-07 13:30:00,8.9,75565.0,65,8.7,50,1010,10.1,88704.0,90474.0
02,2020-02-07 13:45:00,8.9,75863.0,65,8.6,49,1011,9.8,86836.0,87278.0
02,2020-02-07 14:00:00,8.8,76160.0,66,8.5,48,1011,9.0,84728.0,85195.0
02,2020-02-07 14:15:00,8.7,76158.0,66,8.4,48,1011,9.0,87939.0,88074.0
02,2020-02-07 14:30:00,8.7,75857.0,67,8.2,48,1011,8.8,81860.0,84017.0
02,2020-02-07 14:45:00,8.7,75556.0,68,7.9,48,1011,8.7,84284.0,84817.0
02,2020-02-07 15:00:00,8.7,75255.0,68,7.7,48,1011,8.0,76646.0,76827.0
02,2020-02-07 15:15:00,8.7,74658.0,69,7.5,48,1011,7.2,61808.0,61739.0
02,2020-02-07 15:30:00,8.7,73767.0,69,7.2,48,1011,7.2,58933.0,57317.0
02,2020-02-07 15:45:00,8.7,72876.0,69,6.9,49,1012,6.9,56807.0,55778.0
02,2020-02-07 16:00:00,8.7,71985.0,69,6.6,49,1012,,,51103.0
02,2020-02-07 16:15:00,8.7,70824.0,69,6.4,49,1012,,,45275.0
02,2020-02-07 16:30:00,8.5,69395.0,69,6.1,50,1012,,,40004.0
02,2020-02-07 16:45:00,8.5,67966.0,69,5.8,50,1012,,,41880.0
02,2020-02-07 17:00:00,8.3,66537.0,70,5.5,51,1012,,,43673.0
02,2020-02-07 17:15:00,8.4,65346.0,70,5.1,52,1012,,,43174.0
02,2020-02-07 17:30:00,8.4,64394.0,72,4.8,53,1012,6.5,45692.0,45123.0
02,2020-02-07 17:45:00,8.4,63441.0,73,4.4,54,1013,5.9,36078.0,35935.0
02,2020-02-07 18:00:00,8.5,62489.0,75,4.1,55,1013,5.7,29976.0,29962.0
02,2020-02-07 18:15:00,8.6,61192.0,76,3.8,56,1013,5.4,25723.0,24532.0
02,2020-02-07 18:30:00,8.4,59549.0,76,3.7,57,1013,4.9,19882.0,19632.0
02,2020-02-07 18:45:00,8.4,57906.0,77,3.6,58,1014,5.1,22781.0,22414.0
02,2020-02-07 19:00:00,8.3,56263.0,77,3.5,59,1014,5.0,22400.0,22050.0
02,2020-02-07 19:15:00,8.2,54559.0,78,3.4,60,1014,5.5,31018.0,32530.0
02,2020-02-07 19:30:00,8.1,52793.0,77,3.3,61,1014,5.8,34448.0,33085.0
02,2020-02-07 19:45:00,7.9,51027.0,77,3.2,61,1015,5.6,32376.0,31626.0
02,2020-02-07 20:00:00,7.8,49261.0,76,3.1,62,1015,5.6,34328.0,33351.0
02,2020-02-07 20:15:00,7.7,47836.0,75,3.1,62,1015,5.7,32530.0,32524.0
02,2020-02-07 20:30:00,7.5,46753.0,74,3.0,63,1015,5.8,35777.0,36235.0
02,2020-02-07 20:45:00,7.5,45669.0,72,3.0,64,1015,6.3,43322.0,42174.0
02,2020-02-07 21:00:00,7.3,44586.0,71,2.9,65,1015,6.1,41867.0,42010.0
02,2020-02-07 21:15:00,7.2,43753.0,69,2.9,65,1015,6.1,39992.0,38301.0
02,2020-02-07 21:30:00,7.2,43172.0,67,2.8,66,1015,6.1,39436.0,38349.0
02,2020-02-07 21:45:00,7.2,42590.0,65,2.8,67,1016,6.0,36526.0,36952.0
02,2020-02-07 22:00:00,7.2,42009.0,63,2.7,68,1016,6.1,41654.0,42638.0
02,2020-02-07 22:15:00,7.1,41509.0,62,2.7,69,1016,6.9,53533.0,54297.0
02,2020-02-07 22:30:00,7.0,41092.0,63,2.6,70,1016,6.5,47680.0,46247.0
02,2020-02-07 22:45:00,7.0,40675.0,63,2.5,71,1016,6.1,41123.0,43600.0
02,2020-02-07 23:00:00,6.8,40258.0,63,2.4,72,1016,6.0,39169.0,38371.0
02,2020-02-07 23:15:00,6.8,39626.0,63,2.2,72,1016,6.0,38536.0,38286.0
02,2020-02-07 23:30:00,6.8,38781.0,64,2.1,73,1016,6.0,40735.0,39630.0
02,2020-02-07 23:45:00,6.7,37935.0,64,2.0,74,1016,5.8,34334.0,35085.0
02,2020-02-08 00:00:00,6.8,45204.0,41,1.4,54,1017,5.4,31410.0,31319.0
02,2020-02-08 00:15:00,6.8,45465.0,41,1.2,53,1017,6.3,40803.0,39853.0
02,2020-02-08 00:30:00,6.9,45327.0,42,1.1,52,1017,6.3,44411.0,43375.0
02,2020-02-08 00:45:00,6.9,45188.0,41,0.9,51,1017,5.9,39483.0,39414.0
02,2020-02-08 01:00:00,7.0,45050.0,42,0.8,50,1017,6.1,42264.0,41936.0
02,2020-02-08 01:15:00,7.0,44369.0,42,0.6,50,1017,6.6,47576.0,48619.0
02,2020-02-08 01:30:00,7.0,43144.0,43,0.4,51,1017,6.6,50523.0,49027.0
02,2020-02-08 01:45:00,6.9,41919.0,44,0.2,51,1017,6.2,43078.0,42059.0
02,2020-02-08 02:00:00,6.9,40694.0,45,0.0,52,1017,6.5,48086.0,45757.0
02,2020-02-08 02:15:00,6.8,39565.0,46,-0.2,52,1017,6.4,41994.0,41510.0
02,2020-02-08 02:30:00,6.7,38533.0,47,-0.4,53,1017,6.2,39646.0,37561.0
02,2020-02-08 02:45:00,6.6,37501.0,48,-0.6,53,1017,6.0,37413.0,36915.0
02,2020-02-08 03:00:00,6.5,36469.0,49,-0.8,54,1017,6.0,37492.0,35774.0
02,2020-02-08 03:15:00,6.5,35509.0,49,-1.0,54,1017,6.1,38528.0,38707.0
02,2020-02-08 03:30:00,6.5,34620.0,49,-1.1,54,1017,6.3,39246.0,38709.0
02,2020-02-08 03:45:00,6.4,33731.0,50,-1.3,53,1017,6.3,42270.0,41869.0
02,2020-02-08 04:00:00,6.4,32842.0,50,-1.4,53,1017,6.4,45055.0,44836.0
02,2020-02-08 04:15:00,6.3,31914.0,51,-1.6,53,1017,6.6,47247.0,47271.0
02,2020-02-08 04:30:00,6.3,30947.0,51,-1.7,53,1017,6.4,46385.0,45494.0
02,2020-02-08 04:45:00,6.2,29980.0,53,-1.9,52,1017,6.7,48692.0,46552.0
02,2020-02-08 05:00:00,6.2,29013.0,54,-2.0,52,1017,6.3,43287.0,43278.0
02,2020-02-08 05:15:00,6.1,28219.0,55,-2.1,52,1017,5.8,30869.0,30689.0
02,2020-02-08 05:30:00,6.1,27598.0,55,-2.2,52,1017,5.9,34141.0,33570.0
02,2020-02-08 05:45:00,6.2,26977.0,55,-2.3,51,1017,6.0,35678.0,35281.0
02,2020-02-08 06:00:00,6.2,26356.0,55,-2.4,51,1017,5.9,37098.0,36425.0
02,2020-02-08 06:15:00,6.2,25467.0,56,-2.5,51,1017,5.8,34697.0,33975.0
02,2020-02-08 06:30:00,6.0,24309.0,56,-2.6,51,1017,5.5,28729.0,27786.0
02,2020-02-08 06:45:00,6.0,23152.0,57,-2.7,52,1018,5.3,27002.0,26628.0
02,2020-02-08 07:00:00,5.9,21994.0,57,-2.8,52,1018,5.5,29958.0,29788.0
02,2020-02-08 07:15:00,5.7,20691.0,57,-2.7,52,1018,5.4,28693.0,28505.0
02,2020-02-08 07:30:00,5.6,19244.0,57,-2.4,52,1018,5.1,24103.0,23538.0
02,2020-02-08 07:45:00,5.4,17796.0,58,-2.1,53,1019,5.0,22072.0,21704.0
02,2020-02-08 08:00:00,5.3,16349.0,58,-1.8,53,1019,4.9,19710.0,19403.0
02,2020-02-08 08:15:00,4.9,14762.0,58,-1.4,53,1019,4.5,15150.0,14912.0
02,2020-02-08 08:30:00,4.6,13037.0,58,-0.9,52,1019,4.1,12016.0,11828.0
02,2020-02-08 08:45:00,4.2,11311.0,59,-0.3,52,1019,3.8,9124.0,8751.0
02,2020-02-08 09:00:00,3.9,9586.0,59,0.2,51,1019,3.2,4304.0,3949.0
02,2020-02-08 09:15:00,3.6,8401.0,60,0.8,51,1019,2.6,519.0,400.0
02,2020-02-08 09:30:00,3.4,7757.0,64,1.3,50,1019,2.5,90.0,-37.0
02,2020-02-08 09:45:00,3.5,7113.0,68,1.8,50,1020,2.5,-17.0,-235.0
02,2020-02-08 10:00:00,3.4,6469.0,73,2.3,49,1020,2.6,-147.0,-343.0
02,2020-02-08 10:15:00,3.3,6069.0,74,2.8,48,1020,2.9,-168.0,-364.0
02,2020-02-08 10:30:00,3.4,5914.0,75,3.2,46,1020,2.8,-122.0,-45.0
02,2020-02-08 10:45:00,3.4,5758.0,75,3.7,44,1019,2.4,-145.0,-367.0
02,2020-02-08 11:00:00,3.5,5603.0,75,4.1,42,1019,2.4,-148.0,-322.0
02,2020-02-08 11:15:00,3.5,5375.0,75,4.5,40,1019,2.7,-88.0,-303.0
02,2020-02-08 11:30:00,3.6,5074.0,77,4.8,39,1019,2.7,-68.0,-250.0
02,2020-02-08 11:45:00,3.6,4774.0,79,5.2,38,1019,2.8,-120.0,-339.0
02,2020-02-08 12:00:00,3.6,4473.0,81,5.5,37,1019,3.0,240.0,90.0
