DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,"ROUND(A.WS,1)","ROUND(A.POWER,0)",YD15,TurbID
14/7/2022 04:45:00,14.4,73403.0,42,22.9,32,850,11.9,1495.0,,19
14/7/2022 05:00:00,14.7,71089.0,41,22.7,33,850,-2.00356e+36,-8.53532e+35,,19
14/7/2022 05:15:00,15.0,70037.0,41,22.5,33,850,-1.23507e+35,-8.58123e+32,,19
14/7/2022 05:30:00,15.6,70247.0,41,22.3,34,850,-1.23745e+35,-1.63561e+33,,19
14/7/2022 05:45:00,16.1,70457.0,41,22.2,35,850,-1.248e+35,-1.09072e+38,,19
14/7/2022 06:00:00,16.7,70667.0,40,22.0,36,850,-4.75228e+35,-1.6274099999999998e+34,,19
14/7/2022 06:15:00,16.7,71060.0,41,21.9,36,850,-1.71e+35,-7.66616e+32,,19
14/7/2022 06:30:00,16.2,71636.0,42,21.9,35,850,-5.26262e+35,-1.82301e+34,,19
14/7/2022 06:45:00,15.9,72212.0,44,21.9,35,851,-8.0382e+28,-4.9754e+37,,19
14/7/2022 07:00:00,15.5,72788.0,45,21.9,34,851,-6.37639e+30,-1.05555e+36,,19
14/7/2022 07:15:00,15.1,72463.0,47,21.9,34,851,-3.71053e+26,-1.41288e+38,,19
14/7/2022 07:30:00,14.8,71237.0,47,22.0,34,851,-1.21135e+36,-1.03541e+29,,19
14/7/2022 07:45:00,14.5,70012.0,48,22.1,34,852,-1.44667e+36,-8.11985e+29,,19
14/7/2022 08:00:00,14.2,68786.0,49,22.2,34,852,-3.85698e+22,-1.31511e+38,,19
14/7/2022 08:15:00,12.9,67762.0,51,22.3,34,852,-1.81748e+32,-2.06281e+37,,19
14/7/2022 08:30:00,10.5,66940.0,54,22.5,33,852,-7.912459999999999e+33,-7.223120000000001e+35,,19
14/7/2022 08:45:00,8.2,66118.0,59,22.8,33,853,-2.63184e+35,-9.90505e+33,,19
14/7/2022 09:00:00,6.0,65296.0,69,23.0,32,853,-2.2985e+35,-2.93625e+36,,19
14/7/2022 09:15:00,5.1,64298.0,77,23.2,32,853,,,,19
14/7/2022 09:30:00,5.3,63123.0,77,23.5,31,853,,,,19
14/7/2022 09:45:00,5.7,61948.0,77,23.8,31,853,,,,19
14/7/2022 10:00:00,5.8,60773.0,77,24.1,30,853,,,,19
14/7/2022 10:15:00,6.2,59894.0,80,24.4,30,853,-2.62962e+35,-8.54471e+32,,19
14/7/2022 10:30:00,6.8,59311.0,83,24.8,29,853,-3.00513e+33,-2.0677e+30,,19
14/7/2022 10:45:00,7.4,58728.0,87,25.2,28,853,-1.83246e+31,-5.72501e+36,,19
14/7/2022 11:00:00,8.1,58145.0,89,25.6,27,853,-1.6055e+34,-8.94889e+31,,19
14/7/2022 11:15:00,8.4,56908.0,92,25.9,26,853,-1.92697e+36,-1.01336e+27,,19
14/7/2022 11:30:00,8.5,55017.0,95,26.0,26,853,-2.15943e+19,-1.70049e+36,,19
14/7/2022 11:45:00,8.6,53127.0,99,26.2,25,853,-8.918380000000001e+30,-1.35261e+31,,19
14/7/2022 12:00:00,8.8,51236.0,102,26.3,25,853,-1.4857200000000002e+31,-2.78291e+35,,19
14/7/2022 12:15:00,8.9,49031.0,104,26.5,25,853,-1.25336e+33,-5.93558e+31,,19
14/7/2022 12:30:00,8.8,46511.0,105,26.7,25,853,-3.2894199999999995e+34,-2.18151e+38,,19
14/7/2022 12:45:00,8.7,43991.0,106,26.9,24,853,-7.577480000000001e+30,-6.39962e+33,,19
14/7/2022 13:00:00,8.7,41471.0,107,27.1,24,853,-6.399810000000001e+30,-6.786630000000001e+37,,19
14/7/2022 13:15:00,8.6,39690.0,108,27.3,24,853,-5.04815e+28,-1.07011e+35,,19
14/7/2022 13:30:00,8.6,38647.0,107,27.6,23,853,-2.66051e+35,-7.69583e+32,,19
14/7/2022 13:45:00,8.5,37604.0,107,27.8,23,852,-1.32794e+34,-3.2506e+38,,19
14/7/2022 14:00:00,8.4,36561.0,107,28.1,22,852,-7.341300000000001e+29,-1.47234e+36,,19
14/7/2022 14:15:00,8.4,35593.0,107,28.3,22,852,-4.93377e+33,-1.78563e+30,,19
14/7/2022 14:30:00,8.4,34699.0,107,28.5,22,852,-1.37531e+36,-7.03942e+36,,19
14/7/2022 14:45:00,8.3,33805.0,108,28.8,21,851,-3.99712e+35,-2.42702e+36,,19
14/7/2022 15:00:00,8.2,32911.0,108,29.0,21,851,-3.56013e+34,-2.35718e+37,,19
14/7/2022 15:15:00,8.1,32323.0,109,29.2,21,851,-2.95405e+24,-1.91962e+32,,19
14/7/2022 15:30:00,8.0,32040.0,109,29.4,21,851,-4.99185e+33,-2.36297e+37,,19
14/7/2022 15:45:00,7.9,31757.0,109,29.6,21,851,-2.64863e+25,-1.23807e+30,,19
14/7/2022 16:00:00,7.8,31474.0,109,29.8,21,851,-7.810929999999999e+34,-1.82636e+36,,19
14/7/2022 16:15:00,7.9,32391.0,109,30.0,21,851,-3.29253e+35,-5.76513e+33,,19
14/7/2022 16:30:00,8.0,34509.0,109,30.1,21,851,-6.85331e+35,-1.61064e+32,,19
14/7/2022 16:45:00,8.2,36628.0,108,30.2,20,850,-1.70248e+25,-3.32679e+37,,19
14/7/2022 17:00:00,8.3,38746.0,108,30.3,20,850,-3.6635e+27,-4.90825e+34,,19
14/7/2022 17:15:00,8.4,41327.0,109,30.4,20,850,-4.57254e+32,-1.8031e+34,,19
14/7/2022 17:30:00,8.6,44370.0,109,30.4,20,850,-7.966419999999999e+33,-3.67284e+37,,19
14/7/2022 17:45:00,8.6,47413.0,110,30.5,20,850,-2.22696e+35,-2.19285e+34,,19
14/7/2022 18:00:00,8.7,50456.0,110,30.5,20,850,-6.37636e+30,-9.10272e+31,,19
14/7/2022 18:15:00,8.8,53158.0,111,30.4,20,850,-1.11354e+34,-1.14711e+33,,19
14/7/2022 18:30:00,9.0,55518.0,113,30.3,20,850,-2.20275e+36,-2.65331e+28,,19
14/7/2022 18:45:00,9.1,57878.0,115,30.2,21,849,-4.37527e+35,-4.50893e+23,,19
14/7/2022 19:00:00,9.3,60238.0,116,30.1,21,849,-7.66441e+31,-1.60347e+38,,19
14/7/2022 19:15:00,9.4,62607.0,118,29.8,21,849,-6.27218e+24,-3.10537e+36,,19
14/7/2022 19:30:00,9.3,64986.0,120,29.4,22,849,29.4,0.0,,19
14/7/2022 19:45:00,9.3,67365.0,123,29.0,23,850,-1.02272e+32,-2.44433e+25,,19
14/7/2022 20:00:00,9.2,69744.0,126,28.6,24,850,-4.7924900000000005e+31,-2.20631e+34,,19
14/7/2022 20:15:00,9.2,71139.0,127,28.3,24,850,,,,19
14/7/2022 20:30:00,9.2,71552.0,126,28.0,25,850,,,,19
14/7/2022 20:45:00,9.1,71964.0,125,27.7,25,850,-2.32663e+36,-6.79568e+35,,19
14/7/2022 21:00:00,9.2,72377.0,124,27.4,26,850,-2.49665e+35,-5.10143e+37,,19
14/7/2022 21:15:00,9.0,71883.0,123,27.2,26,850,-6.86463e+24,-1.7184e+34,,19
14/7/2022 21:30:00,8.9,70483.0,122,27.0,27,850,-1.03349e+36,-1.41045e+38,,19
14/7/2022 21:45:00,8.8,69083.0,122,26.8,28,851,-3.27276e+33,-1.12558e+33,,19
14/7/2022 22:00:00,8.7,67683.0,120,26.6,29,851,-2.81858e+33,-1.4631000000000002e+36,,19
14/7/2022 22:15:00,8.6,66036.0,118,26.3,29,851,-6.661270000000001e+30,-7.02498e+36,,19
14/7/2022 22:30:00,8.5,64142.0,113,25.9,30,851,-2.38597e+35,-1.2047300000000002e+37,,19
14/7/2022 22:45:00,8.4,62249.0,108,25.6,31,852,-1.2115500000000002e+30,-5.94423e+35,,19
14/7/2022 23:00:00,8.4,60355.0,103,25.2,32,852,-5.52346e+23,-8.363630000000001e+30,,19
14/7/2022 23:15:00,8.4,59347.0,98,24.9,32,852,-5.8639800000000005e+31,-4.08453e+37,,19
14/7/2022 23:30:00,8.3,59226.0,93,24.7,33,852,-8.63099e+25,-1.45347e+35,,19
14/7/2022 23:45:00,8.4,59104.0,88,24.5,33,853,-9.66463e+26,-1.61337e+36,,19
15/7/2022 00:00:00,11.5,63264.0,28,25.0,31,853,-2.7875000000000003e+29,-7.86431e+35,,19
15/7/2022 00:15:00,11.2,60136.0,27,24.7,31,853,-2.7875000000000003e+29,-7.85974e+35,,19
15/7/2022 00:30:00,10.8,56227.0,27,24.5,32,853,-5.25808e+34,-7.86868e+35,,19
15/7/2022 00:45:00,10.3,52319.0,28,24.4,32,853,-5.25744e+34,-7.86014e+35,,19
15/7/2022 01:00:00,9.8,48410.0,28,24.2,33,853,-2.78757e+29,-7.86828e+35,,19
15/7/2022 01:15:00,9.6,46488.0,28,24.0,33,853,-6.654880000000001e+30,-2.75371e+35,,19
15/7/2022 01:30:00,9.5,46552.0,28,23.9,34,853,-1.28728e+36,-8.3992e+30,,19
15/7/2022 01:45:00,9.5,46616.0,28,23.8,34,853,-2.45828e+29,-8.16187e+33,,19
15/7/2022 02:00:00,9.4,46680.0,28,23.7,35,853,-6.621950000000001e+30,-8.164339999999999e+33,,19
15/7/2022 02:15:00,9.2,46403.0,29,23.6,35,853,-2.4582000000000003e+29,-8.154499999999999e+33,,19
15/7/2022 02:30:00,8.9,45786.0,29,23.5,35,853,-6.621950000000001e+30,-8.161669999999999e+33,,19
15/7/2022 02:45:00,8.6,45168.0,29,23.4,36,853,-2.45828e+29,-9.05787e+33,,19
15/7/2022 03:00:00,8.3,44551.0,30,23.3,36,853,-6.621950000000001e+30,-8.16497e+33,,19
15/7/2022 03:15:00,8.0,43317.0,31,23.1,36,853,-5.25807e+34,-8.16523e+33,,19
15/7/2022 03:30:00,7.9,41466.0,30,23.0,36,853,-2.4582000000000003e+29,-8.164599999999999e+33,,19
15/7/2022 03:45:00,7.7,39615.0,31,22.9,37,854,-6.621950000000001e+30,-8.16507e+33,,19
15/7/2022 04:00:00,7.6,37764.0,31,22.8,37,854,-5.25744e+34,-8.16603e+33,,19
15/7/2022 04:15:00,7.6,36535.0,30,22.6,38,854,-1.29981e+31,-8.246949999999999e+33,,19
15/7/2022 04:30:00,7.7,35929.0,27,22.4,39,854,-5.25807e+34,-8.16708e+33,,19
15/7/2022 04:45:00,7.9,35323.0,24,22.2,40,854,-2.4582000000000003e+29,-8.170119999999999e+33,,19
15/7/2022 05:00:00,8.0,34717.0,21,22.0,41,854,-5.25744e+34,-8.21173e+33,,19
15/7/2022 05:15:00,8.4,34045.0,21,21.8,41,854,-2.4582000000000003e+29,-8.21097e+33,,19
15/7/2022 05:30:00,8.7,33306.0,22,21.6,41,854,-6.621950000000001e+30,-8.23802e+33,,19
15/7/2022 05:45:00,9.1,32567.0,23,21.5,41,855,-2.45828e+29,-8.17302e+33,,19
15/7/2022 06:00:00,9.5,31828.0,24,21.3,41,855,-5.25807e+34,-8.18635e+33,,19
15/7/2022 06:15:00,9.3,30810.0,25,21.2,41,855,-2.4582000000000003e+29,-8.228399999999999e+33,,19
15/7/2022 06:30:00,8.2,29511.0,27,21.2,40,855,-8.088360000000001e+30,-1.5881e+32,,19
15/7/2022 06:45:00,7.3,28212.0,30,21.3,39,856,-4.9915e+32,-2.11694e+38,,19
15/7/2022 07:00:00,6.3,26913.0,35,21.3,38,856,-3.81653e+31,-1.12692e+31,,19
15/7/2022 07:15:00,5.4,26128.0,40,21.3,38,856,-6.7644e+34,-1.71233e+34,,19
15/7/2022 07:30:00,4.6,25855.0,49,21.3,38,856,-5.45395e+32,-7.3596e+36,,19
15/7/2022 07:45:00,3.9,25583.0,61,21.2,38,857,-2.9381500000000003e+31,-8.99873e+36,,19
15/7/2022 08:00:00,3.5,25310.0,77,21.2,38,857,-1.46037e+35,-4.51335e+36,,19
15/7/2022 08:15:00,3.5,25739.0,95,21.2,38,857,-2.08534e+35,-8.92782e+32,,19
15/7/2022 08:30:00,3.9,26869.0,111,21.2,38,857,-26771558.4,-4.38026e+18,,19
15/7/2022 08:45:00,4.5,28000.0,125,21.1,38,857,-5.34001e+31,-4.38132e+18,,19
15/7/2022 09:00:00,5.3,29130.0,134,21.1,38,857,-53691118.6,-4.3823e+18,,19
15/7/2022 09:15:00,5.8,30043.0,135,21.2,38,857,-6.33481e+25,-2.93188e+20,,19
15/7/2022 09:30:00,5.9,30739.0,130,21.3,38,857,-53639676.9,-4.38019e+18,,19
15/7/2022 09:45:00,5.9,31435.0,126,21.4,37,858,-53678306.5,-4.01846e+31,,19
15/7/2022 10:00:00,6.1,32131.0,122,21.5,37,858,-53673680.7,-8.54401e+32,,19
15/7/2022 10:15:00,6.3,32584.0,119,21.6,37,858,-153.3,-4.37963e+18,,19
15/7/2022 10:30:00,6.4,32793.0,120,21.7,37,858,-26852994.6,-4.37808e+18,,19
15/7/2022 10:45:00,6.7,33002.0,120,21.8,38,858,-40257430.7,-4.01856e+31,,19
15/7/2022 11:00:00,6.9,33211.0,121,21.9,38,858,-53603806.6,-4.3778e+18,,19
15/7/2022 11:15:00,6.9,33040.0,121,22.0,38,858,-53614897.3,-4.37773e+18,,19
15/7/2022 11:30:00,6.7,32491.0,122,22.1,38,858,-26839182.4,-4.38075e+18,,19
15/7/2022 11:45:00,6.6,31941.0,123,22.2,37,858,-22471400000000.0,-4.38047e+18,,19
15/7/2022 12:00:00,6.4,31392.0,124,22.3,37,858,-13414430.6,-4.01846e+31,,19
15/7/2022 12:15:00,6.2,30503.0,125,22.5,37,858,-3.17878e+35,-4.27726e+33,,19
15/7/2022 12:30:00,6.0,29275.0,126,22.7,36,858,-3.01926e+16,-8.54401e+32,,19
15/7/2022 12:45:00,5.8,28047.0,126,22.8,36,858,-1.23506e+35,-9.28734e+32,,19
15/7/2022 13:00:00,5.6,26819.0,126,23.0,35,858,-3.20516e+31,-1.14337e+36,,19
15/7/2022 13:15:00,5.4,25652.0,127,23.2,35,858,-3.47014e+34,-2.5617e+33,,19
15/7/2022 13:30:00,5.3,24545.0,128,23.5,35,858,-7.22606e+35,-1.46363e+36,,19
15/7/2022 13:45:00,5.2,23438.0,130,23.7,34,857,-2.12881e+32,-3.33e+33,,19
15/7/2022 14:00:00,5.2,22331.0,131,24.0,34,857,4.8,955.0,,19
15/7/2022 14:15:00,5.0,21457.0,133,24.2,34,857,4.9,-856108329.0,,19
15/7/2022 14:30:00,4.9,20816.0,135,24.3,34,857,-143084165.3,960.0,,19
15/7/2022 14:45:00,5.0,20175.0,137,24.4,34,856,-3.57873e+25,-3.68765e+33,,19
15/7/2022 15:00:00,4.9,19534.0,139,24.5,34,856,-7.37778e+31,-9.54374e+32,,19
15/7/2022 15:15:00,4.8,18992.0,139,24.6,34,856,-6.72899e+31,-8.19611e+35,,19
15/7/2022 15:30:00,4.6,18549.0,139,24.7,34,856,-3.77103e+35,-2.72111e+33,,19
15/7/2022 15:45:00,4.4,18106.0,139,24.7,34,856,-3.78509e+35,-2.02406e+27,,19
15/7/2022 16:00:00,4.3,17663.0,139,24.8,34,856,-4.11835e+35,-8.54401e+32,,19
15/7/2022 16:15:00,4.0,17566.0,140,24.9,34,856,-4.1152e+35,-7.052690000000001e+37,,19
15/7/2022 16:30:00,3.8,17814.0,143,25.1,33,856,-3.3526099999999995e+34,-7.04931e+37,,19
15/7/2022 16:45:00,3.5,18061.0,145,25.4,32,855,-3.35288e+34,-7.052220000000001e+37,,19
15/7/2022 17:00:00,3.3,18309.0,149,25.6,31,855,-3.35449e+34,-1.93921e+30,,19
15/7/2022 17:15:00,3.2,18797.0,152,25.7,31,855,-3.354e+34,-1.9382e+30,,19
15/7/2022 17:30:00,3.2,19526.0,150,25.8,31,855,-3.36673e+34,-8.54401e+32,,19
15/7/2022 17:45:00,3.2,20254.0,150,25.8,30,855,-9.37012e+24,-4.01926e+31,,19
15/7/2022 18:00:00,3.3,20983.0,149,25.9,30,855,-5.72665e+29,-2.87085e+33,,19
15/7/2022 18:15:00,3.4,21728.0,146,25.9,30,855,-1.8089e+24,-8.036920000000001e+31,,19
15/7/2022 18:30:00,3.6,22490.0,143,26.0,30,855,-3.77622e+29,-9.34771e+32,,19
15/7/2022 18:45:00,4.0,23251.0,139,26.1,29,855,-3.06995e+33,-7.40071e+25,,19
15/7/2022 19:00:00,4.2,24013.0,137,26.2,29,855,-1.91382e+31,-4.38497e+27,,19
15/7/2022 19:15:00,4.6,24904.0,134,26.1,29,855,-7.56033e+24,-4.01891e+31,,19
15/7/2022 19:30:00,5.0,25923.0,132,25.9,30,855,-1.00223e+32,-3.53079e+37,,19
15/7/2022 19:45:00,5.3,26942.0,131,25.8,31,855,-1.23208e+32,-1.80215e+34,,19
15/7/2022 20:00:00,5.7,27961.0,129,25.6,32,855,-6.359580000000001e+30,-8.52185e+32,,19
15/7/2022 20:15:00,6.0,29132.0,129,25.3,33,855,-2.97139e+23,-7.337489999999999e+34,,19
15/7/2022 20:30:00,6.3,30453.0,129,25.0,34,855,-1.74133e+36,-3.5273600000000004e+37,,19
15/7/2022 20:45:00,6.4,31775.0,129,24.7,35,855,-2.70569e+35,-8.84811e+36,,19
15/7/2022 21:00:00,6.6,33096.0,128,24.4,36,855,-7.24783e+30,-6.72824e+34,,19
15/7/2022 21:15:00,6.6,34034.0,126,24.1,37,855,-6.11698e+28,-6.729719999999999e+34,,19
15/7/2022 21:30:00,6.4,34587.0,123,24.0,38,855,-1.1351e+27,-8.98825e+31,,19
15/7/2022 21:45:00,6.3,35141.0,119,23.9,39,855,-6.235089999999999e+28,-9.51122e+30,,19
15/7/2022 22:00:00,6.2,35694.0,115,23.8,40,855,-6.30442e+28,-9.50959e+30,,19
15/7/2022 22:15:00,6.1,36035.0,111,23.6,41,855,-6.437290000000001e+30,-9.50967e+30,,19
15/7/2022 22:30:00,6.1,36162.0,107,23.4,42,855,-3.733680000000001e+30,-9.50928e+30,,19
15/7/2022 22:45:00,6.1,36289.0,103,23.2,43,856,-9.63041e+35,-4.01846e+31,,19
15/7/2022 23:00:00,6.1,36416.0,99,23.0,44,856,-6.4364e+30,-8.94586e+32,,19
15/7/2022 23:15:00,6.1,36766.0,96,22.8,44,856,-7.99664e+28,-4.01846e+31,,19
15/7/2022 23:30:00,6.2,37341.0,92,22.7,45,856,-7.995609999999999e+28,-4502019204.0,,19
15/7/2022 23:45:00,6.4,37915.0,90,22.5,46,856,-7.9956e+28,-6.30523e+31,,19
16/7/2022 00:00:00,3.8,22040.0,76,21.5,51,857,-8.459490000000001e+30,-4.01846e+31,,19
16/7/2022 00:15:00,4.0,23697.0,74,21.4,51,857,-1.00305e+25,-8.54402e+32,,19
16/7/2022 00:30:00,4.2,26093.0,72,21.3,52,857,-6.975179999999999e+34,-4.01846e+31,,19
16/7/2022 00:45:00,4.5,28489.0,69,21.2,52,856,-6.33505e+19,-1.40482e+27,,19
16/7/2022 01:00:00,4.8,30885.0,68,21.1,53,856,-3.30857e+33,-8.54401e+32,,19
16/7/2022 01:15:00,5.0,33164.0,67,20.9,53,856,-1.01308e+25,-7.04487e+36,,19
16/7/2022 01:30:00,5.1,35325.0,66,20.8,54,856,-8.544010000000001e+30,-4.21666e+33,,19
16/7/2022 01:45:00,5.4,37486.0,65,20.7,54,856,-3.30491e+33,-1.03713e+29,,19
16/7/2022 02:00:00,5.5,39647.0,64,20.6,55,856,-3.29711e+33,-1.81521e+21,,19
16/7/2022 02:15:00,5.7,41561.0,64,20.5,55,856,-1.25881e+23,-3.36436e+25,,19
16/7/2022 02:30:00,5.8,43227.0,64,20.4,55,856,-3.30565e+33,-8.236299999999999e+32,,19
16/7/2022 02:45:00,5.9,44893.0,65,20.3,55,856,-4.53997e+34,-5.07617e+35,,19
16/7/2022 03:00:00,6.0,46559.0,65,20.2,55,856,-9.99908e+23,-2.42725e+35,,19
16/7/2022 03:15:00,6.0,47245.0,65,20.1,55,856,-6.4661300000000005e+31,-2.29073e+35,,19
16/7/2022 03:30:00,6.0,46952.0,66,20.0,55,856,-7.228640000000001e+30,-2.25635e+35,,19
16/7/2022 03:45:00,6.1,46658.0,65,19.9,55,855,-1.14832e+32,-7.26652e+36,,19
16/7/2022 04:00:00,6.2,46365.0,65,19.8,55,855,-1.23656e+32,-2.26517e+35,,19
16/7/2022 04:15:00,6.1,46615.0,66,19.8,55,855,-2.64268e+35,-7.87942e+35,,19
16/7/2022 04:30:00,6.2,47409.0,67,19.7,55,855,-9.71823e+35,-3.78358e+37,,19
16/7/2022 04:45:00,6.1,48203.0,68,19.7,55,855,-1.52632e+35,-1.15971e+36,,19
16/7/2022 05:00:00,6.2,48997.0,69,19.6,55,855,-1.05232e+31,-4.12169e+32,,19
16/7/2022 05:15:00,6.2,49244.0,70,19.5,55,855,-3.20438e+32,-8.987330000000001e+37,,19
16/7/2022 05:30:00,6.2,48944.0,70,19.3,54,855,-1.29273e+31,-7.05178e+37,,19
16/7/2022 05:45:00,6.3,48643.0,70,19.2,54,856,-1.30155e+36,-7.43367e+33,,19
16/7/2022 06:00:00,6.3,48343.0,70,19.0,53,856,-4.43444e+33,-8.87962e+35,,19
16/7/2022 06:15:00,6.2,47837.0,71,18.9,52,856,-2.3277100000000003e+31,-2.7260999999999995e+33,,19
16/7/2022 06:30:00,6.0,47126.0,75,18.9,49,856,-9.8307e+33,-1.16768e+37,,19
16/7/2022 06:45:00,5.8,46414.0,79,18.8,47,856,-9.74396e+35,-6.20637e+34,,19
16/7/2022 07:00:00,5.6,45703.0,83,18.8,44,856,-9.98914e+24,-4.2448e+37,,19
16/7/2022 07:15:00,5.6,45081.0,86,18.9,43,856,-717.1,-8.87064e+32,,19
16/7/2022 07:30:00,5.7,44549.0,89,19.1,42,856,-5.68381e+35,-5.9442e+35,,19
16/7/2022 07:45:00,5.7,44018.0,92,19.2,42,856,-4.54817e+23,-8.94586e+32,,19
16/7/2022 08:00:00,5.8,43486.0,95,19.4,41,856,-3.30445e+31,-1.85612e+37,,19
16/7/2022 08:15:00,5.8,42937.0,96,19.6,42,856,-1.03486e+17,-8.54401e+32,,19
16/7/2022 08:30:00,5.8,42370.0,97,19.9,43,856,-2.11127e+25,-7.74845e+32,,19
16/7/2022 08:45:00,5.8,41803.0,98,20.2,44,856,-1.27523e+31,-1.6177699999999998e+34,,19
16/7/2022 09:00:00,5.8,41236.0,99,20.5,45,856,-1.91147e+25,-7.66638e+32,,19
16/7/2022 09:15:00,5.7,40397.0,100,20.7,46,856,-8.77573e+27,-1.38078e+34,,19
16/7/2022 09:30:00,5.4,39288.0,102,20.9,47,856,-6.376140000000001e+30,-7.66638e+32,,19
16/7/2022 09:45:00,5.2,38179.0,103,21.2,48,857,-2.02515e+26,-1.6193399999999998e+38,,19
16/7/2022 10:00:00,5.0,37070.0,105,21.4,49,857,-1.27735e+36,-1.69568e+37,,19
16/7/2022 10:15:00,4.8,35420.0,108,21.7,49,857,-1.97449e+36,-8.54628e+32,,19
16/7/2022 10:30:00,4.6,33231.0,110,22.0,48,857,-1.46595e+31,-1.46465e+36,,19
16/7/2022 10:45:00,4.4,31041.0,113,22.3,47,857,-9.22019e+26,-1.07019e+24,,19
16/7/2022 11:00:00,4.2,28852.0,115,22.6,46,857,-1.1995500000000002e+30,-2.4173e+36,,19
16/7/2022 11:15:00,4.2,26563.0,117,22.9,44,857,-2.72376e+33,-1.05883e+34,,19
16/7/2022 11:30:00,4.2,24176.0,120,23.3,43,857,-9.6152e+30,-3.29531e+38,,19
16/7/2022 11:45:00,4.1,21788.0,122,23.6,42,857,-2.64094e+35,-1.17701e+31,,19
16/7/2022 12:00:00,4.2,19401.0,125,24.0,41,857,-4.62647e+35,-1.75284e+33,,19
16/7/2022 12:15:00,4.2,17941.0,128,24.3,40,857,-6.999499999999999e+32,-4274590000000.0,,19
16/7/2022 12:30:00,4.3,17409.0,129,24.6,39,857,-2.67804e+36,-6.30534e+31,,19
16/7/2022 12:45:00,4.3,16878.0,131,24.9,38,857,-1.29886e+36,-2.35189e+37,,19
16/7/2022 13:00:00,4.3,16346.0,132,25.2,37,857,-2.61055e+33,-1.7087999999999997e+33,,19
16/7/2022 13:15:00,4.2,15993.0,133,25.5,35,857,-2.92256e+23,-1.95292e+28,,19
16/7/2022 13:30:00,4.2,15818.0,135,26.0,32,857,-6.8062e+34,-6.4247e+37,,19
16/7/2022 13:45:00,4.2,15643.0,137,26.4,30,856,-1.12968e+35,-2.03121e+33,,19
16/7/2022 14:00:00,4.3,15468.0,139,26.9,27,856,-6.391500000000001e+30,-2.13007e+34,,19
16/7/2022 14:15:00,4.3,15397.0,141,27.2,25,856,-1.5081200000000002e+31,-1.01345e+27,,19
16/7/2022 14:30:00,4.4,15430.0,142,27.5,24,856,-6.98158e+19,-2.93722e+16,,19
16/7/2022 14:45:00,4.6,15463.0,144,27.7,23,856,-3.76721e+35,-1.23317e+29,,19
16/7/2022 15:00:00,4.7,15496.0,145,28.0,22,856,-5.35897e+33,-1.14549e+36,,19
16/7/2022 15:15:00,4.9,15583.0,145,28.1,21,856,-428190016.0,0.0,,19
16/7/2022 15:30:00,5.0,15725.0,143,28.2,21,856,-1.31469e+32,-1.69852e+33,,19
16/7/2022 15:45:00,5.1,15867.0,141,28.3,20,855,-2.89955e+35,-5.975320000000001e+31,,19
16/7/2022 16:00:00,5.2,16009.0,140,28.4,20,855,-5.74937e+29,-2.02578e+33,,19
16/7/2022 16:15:00,5.4,16187.0,138,28.4,20,855,-1.57599e+35,-1.91275e+37,,19
16/7/2022 16:30:00,5.4,16400.0,136,28.5,20,855,-2.6771e+32,-3.30364e+35,,19
16/7/2022 16:45:00,5.6,16613.0,133,28.5,20,855,-2.10159e+36,-2.57895e+37,,19
16/7/2022 17:00:00,5.7,16826.0,131,28.6,20,855,-1.3357e+31,-3.3480600000000004e+35,,19
16/7/2022 17:15:00,5.8,17077.0,129,28.6,20,855,-9.61899e+22,-1.76823e+36,,19
16/7/2022 17:30:00,5.8,17364.0,127,28.5,20,855,-2.84192e+31,-1.83835e+25,,19
16/7/2022 17:45:00,5.8,17651.0,126,28.5,20,854,-6.3802e+30,-1.86816e+38,,19
16/7/2022 18:00:00,5.8,17938.0,125,28.4,20,854,-61306812.2,-671456000000.0,,19
16/7/2022 18:15:00,5.9,18434.0,125,28.3,20,854,-8.53216e+33,-2.44266e+36,,19
16/7/2022 18:30:00,5.9,19141.0,126,28.2,21,854,-8.82337e+23,-2.44352e+36,,19
16/7/2022 18:45:00,6.1,19848.0,126,28.0,21,854,-1.28404e+33,-1.89416e+37,,19
16/7/2022 19:00:00,6.1,20555.0,127,27.9,22,854,-285600321.1,-428222592.0,,19
16/7/2022 19:15:00,6.2,21795.0,128,27.7,23,854,-7.02144e+32,-1.14238e+36,,19
16/7/2022 19:30:00,6.3,23569.0,128,27.4,24,854,-26769555.3,-859667279.0,,19
16/7/2022 19:45:00,6.5,25344.0,129,27.1,25,854,-3.14388e+35,-1.00666e+37,,19
16/7/2022 20:00:00,6.7,27118.0,129,26.8,26,854,-4.98586e+29,-5.6404e+37,,19
16/7/2022 20:15:00,6.9,29012.0,130,26.5,27,854,-1.5465e+35,-3.55882e+37,,19
16/7/2022 20:30:00,7.1,31026.0,129,26.2,28,854,-6.79591e+32,-4.64788e+34,,19
16/7/2022 20:45:00,7.3,33041.0,129,25.8,29,855,-6.723e+35,-8.73057e+37,,19
16/7/2022 21:00:00,7.5,35055.0,129,25.5,30,855,-9.97814e+34,-8.72516e+37,,19
16/7/2022 21:15:00,7.7,36752.0,127,25.1,31,855,-1.5952e+34,-8.72001e+37,,19
16/7/2022 21:30:00,7.8,38133.0,124,24.7,32,855,-1.16134e+29,-8.72556e+37,,19
16/7/2022 21:45:00,8.0,39514.0,122,24.3,33,855,-7.8984e+28,-8.72552e+37,,19
